Date,AAPL,AMD,AMZN,CVS,EBAY,FCEL,GOOGL,IYW,MAR,MSFT,NEE,NFLX,NVDA,SCWO,TSLA,XOM
2017-08-30,38.11820983886719,12.670000076293945,48.37950134277344,58.79214859008789,31.762779235839844,536.4000244140625,46.82767868041992,35.452789306640625,96.71444702148438,67.72872161865234,30.668689727783203,17.4689998626709,4.093263626098633,0.10999999940395355,23.545333862304688,52.29368591308594
2017-08-31,38.26988220214844,13.0,49.029998779296875,59.53107452392578,32.15436553955078,554.4000244140625,47.403831481933594,35.760765075683594,96.6584701538086,68.4242172241211,30.646272659301758,17.47100067138672,4.186160564422607,0.10999999940395355,23.726667404174805,52.45174026489258
2017-09-01,38.28156280517578,13.1899995803833,48.912498474121094,59.9775276184082,32.35014343261719,576.0,47.2425422668457,35.746456146240234,96.86375427246094,67.66465759277344,30.575014114379883,17.474000930786133,4.211359024047852,0.10999999940395355,23.69333267211914,52.616676330566406
2017-09-05,37.82184982299805,12.920000076293945,48.26350021362305,60.57023239135742,32.11875915527344,554.4000244140625,46.72098922729492,35.40026092529297,95.4453353881836,67.36267852783203,30.595378875732422,17.45199966430664,4.098947048187256,0.10999999940395355,23.305999755859375,53.03582763671875
2017-09-06,37.78218078613281,12.859999656677246,48.38999938964844,61.48619842529297,32.71503448486328,540.0,46.74778747558594,35.471900939941406,94.9974136352539,67.1705093383789,30.18610191345215,17.924999237060547,4.09647798538208,0.10999999940395355,22.968666076660156,54.13531494140625
2017-09-07,37.63050842285156,12.630000114440918,48.9734992980957,61.89417266845703,33.827484130859375,547.2000122070312,47.13833999633789,35.584102630615234,94.96009063720703,68.03070068359375,30.43859100341797,17.899999618530273,4.1155009269714355,0.10999999940395355,23.374000549316406,54.30709457397461
2017-09-08,37.016788482666016,12.25,48.29499816894531,61.3630485534668,33.631690979003906,536.4000244140625,46.7175178527832,35.252254486083984,96.51847839355469,67.70127868652344,30.188142776489258,17.642000198364258,4.044101238250732,0.10999999940395355,22.893333435058594,54.16279602050781
2017-09-11,37.68650817871094,12.550000190734863,48.89799880981445,61.3630485534668,33.89868927001953,540.0,46.81081008911133,35.73689651489258,97.6382827758789,68.41506958007812,30.827495574951172,18.173999786376953,4.175288677215576,0.10999999940395355,24.246000289916992,54.45827102661133
2017-09-12,37.53716278076172,12.300000190734863,49.12900161743164,63.449005126953125,33.978782653808594,540.0,46.9775505065918,35.78940963745117,98.05821228027344,68.34187316894531,30.36528778076172,18.514999389648438,4.190359115600586,0.10999999940395355,24.183332443237305,54.63005828857422
2017-09-13,37.254798889160156,12.220000267028809,49.97999954223633,63.9493522644043,34.058876037597656,558.0,47.165626525878906,35.760765075683594,99.63528442382812,68.82687377929688,30.171846389770508,18.36400032043457,4.209136962890625,0.10999999940395355,24.415332794189453,54.815608978271484
2017-09-14,36.93511199951172,12.260000228881836,49.61050033569336,63.61063766479492,34.094482421875,550.7999877929688,46.653995513916016,35.63185119628906,99.28070831298828,68.4242172241211,30.450807571411133,18.26300048828125,4.185170650482178,0.11999999731779099,25.176000595092773,55.03550338745117
