Date,MV_35952H601,MV_AAPL,MV_AMD,MV_AMZN,MV_CVS,MV_EBAY,MV_FCEL,MV_GOOGL,MV_IYW,MV_MAR,MV_MSFT,MV_NEE,MV_NFLX,MV_NVDA,MV_SCWO,MV_TSLA,MV_XOM,portfolio_value,cash_balance,total_value,cash_balance_clean,total_value_clean,cumulative_deposits
2023-11-22,0.0,379.0403747558594,122.51000213623048,293.4200134277344,127.28472900390625,79.96885681152344,34.499999999999964,137.4514617919922,466.4943237304688,205.870361328125,0.0,108.30919647216797,477.99999237060547,486.8458938598633,68.99999856948853,234.2100067138672,291.0552062988281,3513.9604172706604,-90.9199999999997,3423.040417270661,-50.91999999999993,3463.0404172706603,-107.62000000000006
2023-11-24,0.0,376.3854064941406,122.30999755859376,293.4800109863281,127.8001937866211,79.66158294677734,35.09999847412106,135.66494750976562,465.1832580566406,204.8701934814453,0.0,108.45995330810547,479.5600128173828,477.4519729614258,68.39999914169312,235.4499969482422,292.6222686767578,3502.3997931480408,-90.9199999999997,3411.479793148041,-50.91999999999993,3451.4797931480407,-107.62000000000006
2023-11-27,0.0,376.0287780761718,122.6500015258789,295.4599914550781,126.54833984375,79.41191101074219,33.29999923706051,135.38705444335938,464.78588867187506,203.4777679443359,0.0,108.5165023803711,479.1699981689453,482.10899353027344,79.80000257492065,236.0800018310547,290.91529083251953,3513.6405215263367,-90.9199999999997,3422.720521526337,-50.91999999999993,3462.7205215263366,-107.62000000000006
2023-11-28,0.0,377.23733520507807,122.01000213623048,294.05999755859375,127.6160888671875,78.98941040039062,36.299999237060504,136.17112731933594,466.0969848632813,200.6831512451172,0.0,109.60957336425781,479.00001525878906,477.9016876220703,68.99999856948853,246.72000122070312,290.7474060058594,3512.1427788734436,-90.9199999999997,3421.222778873444,-50.91999999999993,3461.2227788734435,-107.62000000000006
2023-11-29,0.0,375.1966857910156,123.8499984741211,292.6400146484375,123.16094970703125,78.04837036132812,37.49999999999996,133.97769165039062,466.69293212890625,198.54551696777344,0.0,109.98649597167967,477.1900177001953,481.0897064208984,68.99999856948853,244.13999938964844,286.38196563720703,3497.4003434181213,-90.9199999999997,3406.4803434181217,-50.91999999999993,3446.4803434181213,-107.62000000000006
2023-11-30,0.0,376.3457946777344,121.16000366210938,292.17999267578125,125.09396362304688,79.2464370727539,36.59999847412105,131.53614807128906,465.89837646484375,198.76124572753903,0.0,110.26918029785156,473.9699935913086,467.39856719970703,68.99999856948853,240.0800018310547,287.5012664794922,3475.0409684181213,-90.9199999999997,3384.1209684181217,-50.91999999999993,3424.1209684181213,-107.62000000000006
2023-12-01,0.0,378.9016723632813,121.38999938964844,294.05999755859375,126.06969451904298,80.63773345947266,39.59999847412105,130.8711700439453,467.4875183105469,205.21337890625,0.0,111.51303100585938,465.7400131225586,467.3485565185547,68.39999914169312,238.8300018310547,288.2008666992187,3484.2636313438416,-90.9199999999997,3393.343631343842,-50.91999999999993,3433.3436313438415,-107.62000000000006
2023-12-04,0.0,375.3155517578125,118.56999969482422,289.67999267578125,126.06969451904298,80.42517852783203,41.7000007629394,128.30059814453125,461.60766601562494,205.5369873046875,0.0,110.57072448730469,453.8999938964844,454.8065948486328,67.7999997138977,235.5800018310547,286.633804321289,3436.4967885017395,-90.9199999999997,3345.57678850174,-50.91999999999993,3385.5767885017394,-107.62000000000006
2023-12-05,0.0,383.2208862304688,118.37999725341795,293.760009765625,130.7457275390625,80.15465545654298,38.400001525878864,130.00767517089844,464.1105651855469,198.77105712890625,0.0,109.74149322509766,455.1499938964844,465.40069580078125,67.7999997138977,238.72000122070312,281.0651321411133,3455.427891254425,-90.9199999999997,3364.5078912544254,-50.91999999999993,3404.507891254425,-107.62000000000006
2023-12-06,0.0,381.04150390625,116.81999969482422,289.0400085449219,135.3113555908203,80.13533020019531,35.99999999999996,129.04498291015625,459.7404174804688,200.8008270263672,0.0,113.4542007446289,446.7300033569336,454.776611328125,67.2000002861023,239.3699951171875,277.3433303833008,3426.808566570282,-90.9199999999997,3335.8885665702824,-50.91999999999993,3375.888566570282,-107.62000000000006
2023-12-07,0.0,384.9049682617187,128.3699951171875,293.760009765625,136.25025939941406,80.15465545654298,37.20000076293941,135.90313720703125,467.5669860839844,203.9876708984375,0.0,112.7945785522461,452.00000762939453,465.70056915283203,65.40000200271606,242.63999938964844,275.4124603271484,3482.0453000068665,-90.9199999999997,3391.125300006867,-50.91999999999993,3431.1253000068664,-107.62000000000006
2023-12-08,0.0,387.7581176757813,128.9199981689453,294.8399963378906,138.2569122314453,79.78749084472656,38.70000076293941,133.97769165039062,470.94390869140625,205.33103942871097,0.0,112.51189422607422,453.75999450683594,474.79549407958984,65.40000200271606,243.83999633789065,278.5746002197266,3507.3971371650696,-90.9199999999997,3416.47713716507,-50.91999999999993,3456.4771371650695,-107.62000000000006
2023-12-11,0.0,382.7454223632813,134.41000366210938,291.7799987792969,135.79000854492188,80.69570922851562,38.99999999999996,132.29043579101562,473.5659484863282,212.2734832763672,0.0,112.53073120117188,459.8899841308594,466.0103988647461,64.20000314712524,239.7400054931641,278.77050018310547,3503.692633152008,-88.06999999999971,3415.6226331520083,-48.06999999999993,3455.6226331520083,-107.62000000000006
2023-12-12,0.0,385.7767333984375,137.61000061035156,294.9599914550781,135.47703552246094,79.43966674804688,37.20000076293941,131.52622985839844,476.3470153808594,212.6558837890625,0.0,112.17266082763672,462.99999237060547,476.30462646484375,63.59999656677246,237.0099945068359,274.37706756591797,3517.456895828247,-88.06999999999971,3429.3868958282474,-48.06999999999993,3469.3868958282474,-107.62000000000006
2023-12-13,0.0,392.2159118652344,138.19000244140625,297.67999267578125,138.60671997070312,81.08219146728516,41.99999999999995,131.5758514404297,480.7966003417969,213.83258056640625,0.0,117.80767059326172,479.9800109863281,480.6122589111328,65.40000200271606,239.2899932861328,276.81163787841797,3575.8814244270325,-88.06999999999971,3487.8114244270328,-48.06999999999993,3527.8114244270328,-107.62000000000006
2023-12-14,0.0,392.5131530761718,138.0,294.8399963378906,137.1339111328125,82.41551971435547,46.7999992370605,130.95057678222656,480.1212768554688,215.81333923339844,0.0,118.31651306152344,469.83001708984375,483.2307434082031,66.00000143051147,251.0500030517578,284.25524139404297,3591.2702918052673,-88.06999999999971,3503.2002918052676,-48.06999999999993,3543.2002918052676,-107.62000000000006
2023-12-15,0.0,391.4432373046875,139.14999389648438,299.94000244140625,137.0234375,80.67638397216797,46.2000007629394,131.6056365966797,482.4652404785156,216.8429412841797,0.0,115.90421295166016,472.0600128173828,488.6277770996094,61.79999828338623,253.5,282.3523406982422,3599.5912160873413,-86.62999999999971,3512.9612160873417,-46.62999999999993,3552.961216087341,-107.62000000000006
2023-12-18,0.0,388.1146545410156,138.89999389648438,308.1400146484375,137.8518829345703,82.16431427001953,45.90000152587886,134.78163146972656,485.64352416992193,217.8038787841797,0.0,114.96189880371094,486.1199951171875,500.4911422729492,61.19999885559082,252.0800018310547,284.4511184692383,3638.604051589966,-86.62999999999971,3551.974051589966,-46.62999999999993,3591.9740515899657,-107.62000000000006
2023-12-19,0.0,390.1950378417969,140.14999389648438,307.5799865722656,140.39244079589844,84.38653564453125,43.7999992370605,135.62525939941406,487.7491455078125,217.08807373046875,0.0,116.0361328125,495.0199890136719,495.7637405395508,60.59999942779541,257.2200012207031,288.2008666992187,3659.8072023391724,-86.62999999999971,3573.1772023391727,-46.62999999999993,3613.1772023391723,-107.62000000000006
2023-12-20,0.0,386.0144958496094,135.47000122070312,304.239990234375,142.19659423828125,83.0531997680664,43.49999999999995,137.30258178710938,482.0616149902344,212.5087890625,0.0,112.77574157714844,489.26998138427734,480.8420944213867,72.60000228881837,247.13999938964844,283.38773345947266,3612.362819671631,-86.62999999999971,3525.732819671631,-46.62999999999993,3565.7328196716308,-107.62000000000006
2023-12-21,0.0,385.7173156738282,139.91000366210938,307.67999267578125,144.73715209960938,84.50247192382812,46.49999999999995,139.36697387695312,488.0002746582031,217.52931213378903,0.0,112.32344055175781,491.60999298095703,489.6272277832031,81.60000085830688,254.5,284.6749877929687,3668.279146671295,-86.62999999999971,3581.6491466712955,-46.62999999999993,3621.649146671295,-107.62000000000006
2023-12-22,0.0,383.5775451660156,139.60000610351562,306.8399963378906,144.99485778808594,84.67639923095702,49.49999999999994,140.42897033691406,488.6379699707031,218.29415893554688,0.0,112.60610961914062,486.7599868774414,488.0281448364258,91.19999885559082,252.5399932861328,285.17868804931646,3672.8628253936768,-86.62999999999971,3586.232825393677,-46.62999999999993,3626.2328253936766,-107.62000000000006
2023-12-26,0.0,382.4878234863282,143.41000366210938,306.82000732421875,145.43670654296875,84.01939392089844,52.79999923706049,140.45872497558594,491.22857666015625,219.10806274414065,0.0,113.4730453491211,491.1899948120117,492.5156021118164,96.60000085830688,256.6099853515625,285.8223266601563,3701.9802536964417,-86.62999999999971,3615.350253696442,-46.62999999999993,3655.3502536964415,-107.62000000000006
2023-12-27,0.0,382.6859130859375,146.07000732421875,306.67999267578125,145.10531616210938,83.82615661621094,53.40000152587885,139.31736755371094,491.22857666015625,220.07879638671875,0.0,114.17036437988281,491.7900085449219,493.8948059082031,97.7999997138977,261.44000244140625,284.4791107177734,3711.966419696808,-85.6999999999997,3626.266419696808,-45.69999999999993,3666.266419696808,-107.62000000000006
2023-12-28,0.0,383.5379028320312,148.75999450683594,306.760009765625,145.38148498535156,84.00006866455078,50.09999847412104,139.17840576171875,491.4677734375,219.72579956054688,0.0,114.99958801269531,490.5099868774414,494.94422912597656,94.80000257492065,253.17999267578125,280.3655319213867,3697.710769176483,-85.6599999999997,3612.0507691764833,-45.65999999999993,3652.0507691764833,-107.62000000000006
2023-12-29,0.0,381.4575500488282,147.41000366210938,303.8800048828125,145.36305236816406,84.28990936279295,47.99999999999994,138.64247131347656,489.2358093261718,221.12799072265625,0.0,114.4719009399414,486.87999725341797,494.94422912597656,85.19999742507935,248.47999572753903,279.7779235839844,3669.1608357429504,-85.1399999999997,3584.0208357429506,-45.13999999999993,3624.0208357429506,-107.62000000000006
2024-01-02,0.0,367.8064880371094,0.0,149.92999267578125,148.8424835205078,84.77300262451172,46.2000007629394,137.13385009765625,357.2716827392578,0.0,0.0,116.0361328125,468.49998474121094,481.4117431640625,90.0,248.4199981689453,286.43795013427734,2982.7633094787598,546.4100000000003,3529.17330947876,586.4100000000001,3569.1733094787596,523.9299999999998
2024-01-03,0.0,182.52621459960935,0.0,0.0,148.89772033691406,84.15465545654298,44.7000007629394,137.87823486328125,353.6547088623047,0.0,0.0,116.82767486572266,0.0,475.42510986328125,77.39999771118163,238.4499969482422,288.8445281982422,2148.7588424682617,1354.5300000000002,3503.288842468262,1394.5300000000002,3543.288842468262,1332.0499999999997
2024-01-04,0.0,0.0,0.0,0.0,148.21656799316406,82.18363189697266,44.40000152587886,135.36720275878906,351.23343658447266,0.0,0.0,116.46958923339844,0.0,479.7127532958984,73.20000171661377,237.92999267578125,286.3259582519531,1955.0391359329224,1536.17,3491.2091359329224,1576.17,3531.2091359329224,1513.6899999999996
2024-01-05,0.0,0.0,0.0,0.0,149.89183044433594,82.6860580444336,41.99999999999995,134.71212768554688,351.5921630859375,0.0,0.0,116.99728393554688,0.0,490.6965637207031,63.59999656677246,237.4900054931641,287.19348907470703,1956.8595180511475,1536.17,3493.0295180511475,1576.17,3533.0295180511475,1513.6899999999996
2024-01-08,0.0,0.0,0.0,0.0,148.52952575683594,82.78267669677734,41.99999999999995,137.79881286621094,360.9185028076172,0.0,0.0,118.58036804199219,0.0,522.2389984130859,75.0,240.4499969482422,282.4083251953125,2010.7072067260742,1536.17,3546.8772067260743,1576.17,3586.8772067260743,1513.6899999999996
2024-01-09,0.0,0.0,0.0,0.0,147.94044494628906,81.43001556396484,40.20000076293941,139.89300537109375,362.054443359375,0.0,0.0,116.86537170410156,0.0,531.1041259765625,76.19999885559082,234.9600067138672,278.910415649414,2009.5578289031982,1536.17,3545.7278289031983,1576.17,3585.7278289031983,1513.6899999999996
2024-01-10,0.0,0.0,0.0,0.0,145.87852478027344,82.24160766601562,39.59999847412105,141.21304321289062,365.5219116210937,0.0,0.0,117.37420654296875,0.0,543.1974029541017,76.79999828338623,233.94000244140625,276.1680221557617,2021.934718132019,1536.17,3558.104718132019,1576.17,3598.104718132019,1513.6899999999996
2024-01-11,0.0,0.0,0.0,0.0,145.30780029296875,80.90827178955078,37.49999999999996,141.0145263671875,367.1360778808594,0.0,0.0,114.4342041015625,0.0,547.9146957397461,77.99999713897705,227.22000122070312,276.11203765869146,2015.5476121902466,1536.17,3551.7176121902467,1576.17,3591.7176121902467,1513.6899999999996
2024-01-12,0.0,0.0,0.0,0.0,140.9447021484375,79.6329116821289,36.299999237060504,141.58023071289062,368.09268951416016,0.0,0.0,115.03729248046875,0.0,546.7953872680664,77.99999713897705,218.88999938964844,279.6939010620117,2004.96711063385,1536.17,3541.13711063385,1576.17,3581.13711063385,1513.6899999999996
2024-01-16,0.0,0.0,0.0,0.0,142.52796936035156,78.64740753173828,34.79999923706051,141.4214630126953,368.7502899169922,0.0,0.0,113.73690032958984,0.0,563.5060882568359,78.59999656677246,219.91000366210935,273.3697357177734,2015.269853591919,1536.38,3551.649853591919,1576.38,3591.649853591919,1513.6899999999996
2024-01-17,0.0,0.0,0.0,0.0,141.73634338378906,78.58942413330078,33.29999923706051,140.4091033935547,366.77735137939453,0.0,0.0,109.81689453125,0.0,560.2179718017578,82.2000002861023,215.5500030517578,271.3828811645508,1999.9799723625183,1536.38,3536.3599723625184,1576.38,3576.3599723625184,1513.6899999999996
2024-01-18,0.0,0.0,0.0,0.0,136.01092529296875,78.8213119506836,34.20000076293942,142.40403747558594,373.8319702148437,0.0,0.0,108.64842224121094,0.0,570.7519912719727,76.19999885559082,211.8800048828125,270.87915802001953,2003.627820968628,1536.38,3540.007820968628,1576.38,3580.007820968628,1513.6899999999996
2024-01-19,0.0,0.0,0.0,0.0,136.02020263671875,79.47831726074219,35.09999847412106,145.28228759765625,382.7099075317383,0.0,0.0,107.91341400146484,0.0,594.5787811279297,75.59999942779541,212.19000244140625,271.29892730712885,2040.1718378067017,1536.38,3576.5518378067018,1576.38,3616.5518378067018,1513.6899999999996
2024-01-22,0.0,192.0760498046875,0.0,154.77999877929688,137.3391876220703,79.34304809570312,35.99999999999996,144.89523315429688,384.3240966796875,0.0,0.0,107.1407241821289,0.0,596.2078094482422,75.0,208.8000030517578,270.93514251708984,2386.841293334961,1187.3700000000001,3574.211293334961,1227.3700000000001,3614.211293334961,1164.6799999999996
2024-01-23,0.0,193.35397338867188,0.0,156.02000427246094,139.51266479492188,80.0193862915039,38.400001525878864,145.93734741210938,385.9084167480469,0.0,0.0,108.13957214355469,0.0,598.3966064453125,73.80000114440918,209.13999938964844,273.98535919189453,2402.613332748413,1187.3700000000001,3589.983332748413,1227.3700000000001,3629.983332748413,1164.6799999999996
2024-01-24,0.0,192.68032836914065,0.0,156.8699951171875,137.82217407226562,80.4058609008789,36.299999237060504,147.58489990234375,388.68841552734375,0.0,0.0,107.4422607421875,0.0,613.2783126831055,70.79999685287476,207.8300018310547,278.71451568603516,2418.4167609214783,1187.3700000000001,3605.786760921478,1227.3700000000001,3645.786760921478,1164.6799999999996
2024-01-25,0.0,192.3534393310547,0.0,157.75,133.7352294921875,81.46867370605469,36.299999237060504,150.73110961914062,390.4221496582031,0.0,0.0,109.27033233642578,0.0,615.8268737792969,70.79999685287476,182.6300048828125,285.79428863525385,2407.082097530365,1187.3700000000001,3594.452097530365,1227.3700000000001,3634.452097530365,1164.6799999999996
2024-01-26,0.0,190.61981201171875,0.0,159.1199951171875,135.61151123046875,82.49281311035156,36.59999847412105,151.04872131347656,386.80517578125,0.0,0.0,110.21265411376953,0.0,609.9702072143555,73.80000114440918,183.25,288.2288818359375,2407.759771347046,1187.3700000000001,3595.129771347046,1227.3700000000001,3635.129771347046,1164.6799999999996
2024-01-29,0.0,189.93624877929688,0.0,161.25999450683594,136.5032196044922,82.35755157470705,37.799999237060504,152.35882568359375,391.0199890136719,0.0,0.0,112.26688385009766,0.0,624.3022155761719,76.19999885559082,190.92999267578125,288.59264373779297,2443.527563095093,1187.3700000000001,3630.8975630950927,1227.3700000000001,3670.8975630950927,1164.6799999999996
2024-01-30,0.0,186.28077697753903,0.0,159.0,137.1905517578125,81.0628662109375,37.20000076293941,150.32418823242188,387.7019348144531,0.0,0.0,111.7203598022461,0.0,627.3904418945312,75.0,191.58999633789065,293.40579986572266,2437.866916656494,1187.3700000000001,3625.236916656494,1227.3700000000001,3665.236916656494,1164.6799999999996
2024-01-31,0.0,182.67483520507812,0.0,155.1999969482422,138.1565704345703,79.36238098144531,35.99999999999996,139.0493927001953,377.6880798339844,0.0,0.0,110.4953384399414,0.0,614.9274063110353,72.00000286102295,187.2899932861328,287.69716644287115,2380.541163444519,1187.3700000000001,3567.911163444519,1227.3700000000001,3607.911163444519,1164.6799999999996
2024-02-01,0.0,185.11183166503903,0.0,159.27999877929688,137.3206024169922,80.57978057861328,39.299999237060504,140.10145568847656,382.26157379150385,0.0,0.0,112.60610961914062,0.0,629.9190902709961,73.80000114440918,188.86000061035156,286.5219039916992,2415.662347793579,1188.7,3604.362347793579,1228.7,3644.362347793579,1164.6799999999996
2024-02-02,0.0,184.11126708984375,0.0,171.80999755859375,135.77870178222656,81.04354095458984,38.09999847412105,141.3123016357422,389.4057312011719,0.0,0.0,109.59072875976562,0.0,661.231689453125,73.80000114440918,187.91000366210935,285.34654998779297,2459.440511703491,1188.7,3648.140511703491,1228.7,3688.140511703491,1164.6799999999996
2024-02-05,0.0,185.92413330078125,0.0,170.30999755859375,134.57122802734375,79.86480712890625,35.09999847412106,142.60252380371094,389.7644805908203,0.0,0.0,105.48224639892578,0.0,692.9339599609375,68.99999856948853,181.05999755859375,284.1712646484375,2470.7846360206604,1188.7,3659.48463602066,1228.7,3699.48463602066,1164.6799999999996
2024-02-06,0.0,187.52899169921875,0.0,169.14999389648438,137.0233612060547,82.4348373413086,36.900001525878864,143.0194091796875,388.3296661376953,0.0,0.0,105.97225189208984,0.0,681.8501281738281,69.59999799728394,185.1000061035156,286.130126953125,2473.0387721061707,1188.7,3661.7387721061705,1228.7,3701.7387721061705,1164.6799999999996
2024-02-07,0.0,187.637939453125,0.0,170.52999877929688,141.27749633789062,81.81649017333984,37.49999999999996,144.44857788085938,394.2184753417969,0.0,0.0,106.25494384765625,0.0,700.5996704101562,67.7999997138977,187.5800018310547,286.0461730957031,2505.7097668647766,1188.7,3694.4097668647764,1228.7,3734.4097668647764,1164.6799999999996
2024-02-08,0.0,186.55816650390625,0.0,169.83999633789062,139.47549438476562,81.19812774658203,37.49999999999996,144.81582641601562,395.95220947265625,0.0,0.0,106.08534240722656,0.0,696.0222625732422,68.39999914169312,189.55999755859375,290.94326019287115,2506.350682735443,1188.7,3695.050682735443,1228.7,3735.050682735443,1164.6799999999996
2024-02-09,0.0,187.32192993164065,0.0,174.4499969482422,141.779052734375,81.99039459228516,41.09999847412105,147.88262939453125,401.9007568359375,0.0,0.0,106.63188171386719,0.0,720.9284973144531,72.60000228881837,193.57000732421875,284.78688812255854,2554.942035675049,1188.7,3743.6420356750486,1228.7,3783.6420356750486,1164.6799999999996
2024-02-12,0.0,185.6356658935547,0.0,172.33999633789062,143.58102416992188,84.03871154785156,44.99999999999995,146.42364501953125,398.76210021972656,0.0,0.0,108.45995330810547,0.0,722.0777130126953,82.7999997138977,188.1300048828125,288.70456695556646,2565.953381061554,1188.7,3754.653381061554,1228.7,3794.653381061554,1164.6799999999996
2024-02-13,0.0,183.5427398681641,0.0,168.63999938964844,142.28062438964844,79.47831726074219,40.49999999999996,144.05157470703125,391.8270263671875,0.0,0.0,104.12532806396484,0.0,720.8785247802734,70.79999685287476,184.02000427246097,286.2191619873047,2516.3632979393005,1188.7,3705.0632979393004,1228.7,3745.0632979393004,1164.6799999999996
2024-02-14,0.0,182.6599578857422,0.0,170.97999572753906,141.94625854492188,81.5073013305664,42.2999992370605,144.8455810546875,396.6995544433594,0.0,0.0,105.5576400756836,0.0,738.5885620117188,83.99999856948853,188.7100067138672,284.8069610595703,2562.6018166542053,1188.7,3751.301816654205,1228.7,3791.301816654205,1164.6799999999996
2024-02-15,0.0,182.3722991943359,0.0,169.8000030517578,142.29920959472656,82.35755157470705,41.99999999999995,141.69935607910156,395.8325958251953,0.0,0.0,107.93226623535156,0.0,726.1753845214844,88.80000114440918,200.4499969482422,292.96936798095703,2572.6880321502686,1188.94,3761.6280321502686,1228.94,3801.6280321502686,1164.6799999999996
2024-02-16,0.0,180.83485412597656,0.0,169.50999450683594,143.22804260253906,83.96141052246094,41.400001525878864,139.4662322998047,391.4384765625,0.0,0.0,107.47994232177734,0.0,725.7256317138672,83.39999914169312,199.9499969482422,292.96936798095703,2559.363950252533,1189.43,3748.7939502525333,1229.43,3788.7939502525333,1164.6799999999996
2024-02-20,0.0,180.09091186523438,0.0,167.0800018310547,141.76048278808594,84.23194885253906,38.99999999999996,140.0617218017578,387.5225372314453,0.0,0.0,106.68840789794922,0.0,694.1333770751953,69.59999799728394,193.7599945068359,290.20149993896484,2494.1308817863464,1189.43,3683.5608817863467,1229.43,3723.5608817863467,1164.6799999999996
2024-02-21,0.0,180.84475708007812,0.0,168.58999633789062,143.32095336914062,84.63774871826172,37.799999237060504,141.4810028076172,384.53338623046875,0.0,0.0,107.61187744140625,0.0,0.0,81.60000085830688,194.77000427246097,296.13260650634766,1821.3223328590393,1869.95,3691.272332859039,1909.95,3731.272332859039,1845.1999999999996
2024-02-22,0.0,182.8781890869141,0.0,174.5800018310547,143.22804260253906,85.56527709960938,35.400001525878864,143.00946044921875,397.4169158935547,0.0,0.0,106.80147552490234,0.0,784.9427032470703,79.20000314712524,197.41000366210935,295.87845611572266,2626.3105301856995,1095.8000000000002,3722.1105301856996,1135.8000000000002,3762.1105301856996,1071.0499999999997
2024-02-23,0.0,181.04315185546875,0.0,174.99000549316406,143.41380310058594,85.04353332519531,34.20000076293942,142.8804473876953,396.6097869873047,0.0,0.0,107.00880432128906,0.0,787.7311706542969,82.7999997138977,191.97000122070312,293.280029296875,2620.9707341194153,1095.8000000000002,3716.7707341194155,1135.8000000000002,3756.7707341194155,1071.0499999999997
2024-02-26,0.0,179.6941375732422,0.0,174.72999572753906,141.98338317871094,84.79232788085938,34.20000076293942,136.53836059570312,395.6532440185547,0.0,0.0,104.8882064819336,0.0,790.479736328125,84.59999799728394,199.3999938964844,294.43798828125,2621.3973727226257,1095.8000000000002,3717.197372722626,1135.8000000000002,3757.197372722626,1071.0499999999997
2024-02-27,0.0,181.15223693847656,0.0,173.5399932861328,141.68618774414062,85.77783203125,37.20000076293941,137.83851623535156,396.6397247314453,0.0,0.0,105.66797637939453,0.0,786.5717315673828,79.80000257492065,199.72999572753903,293.816665649414,2619.4208636283875,1095.8000000000002,3715.2208636283876,1135.8000000000002,3755.2208636283876,1071.0499999999997
2024-02-28,0.0,179.95205688476562,0.0,173.16000366210938,139.6798553466797,92.54113006591797,36.59999847412105,135.35728454589844,393.9792938232422,0.0,0.0,104.67900085449219,0.0,776.1975860595703,77.99999713897705,202.0399932861328,294.63571929931646,2606.821919441223,1095.8000000000002,3702.6219194412233,1135.8000000000002,3742.6219194412233,1071.0499999999997
2024-02-29,0.0,179.2874755859375,0.0,176.75999450683594,138.1565704345703,91.36238098144531,35.70000076293941,137.4216766357422,398.4331970214844,0.0,0.0,104.96427154541016,0.0,790.6794738769531,79.80000257492065,201.8800048828125,295.20059967041016,2629.6456484794617,1095.8000000000002,3725.445648479462,1135.8000000000002,3765.445648479462,1071.0499999999997
2024-03-01,0.0,178.20628356933594,0.0,178.22000122070312,137.17196655273438,92.8503189086914,37.20000076293941,136.111572265625,404.7703399658203,0.0,0.0,105.0023193359375,619.3399810791017,822.3318481445312,80.40000200271606,202.63999938964844,298.92871856689453,3293.173351764679,485.72000000000014,3778.893351764679,525.7200000000001,3818.893351764679,460.9699999999997
2024-03-04,0.0,173.6831817626953,0.0,177.5800018310547,137.2648468017578,94.51215362548828,37.20000076293941,132.3500213623047,403.6643829345703,0.0,0.0,104.5458755493164,615.8300018310547,851.8953704833984,79.80000257492065,188.13999938964844,294.74869537353516,3291.2145342826843,485.72000000000014,3776.9345342826846,525.7200000000001,3816.9345342826846,460.9699999999997
2024-03-05,0.0,168.74346923828125,0.0,174.1199951171875,136.9304656982422,96.79232788085938,35.400001525878864,131.67510986328125,394.18849182128906,0.0,0.0,105.36367797851562,598.4999847412109,859.2017364501953,79.80000257492065,180.7400054931641,298.3638381958008,3259.819106578827,485.72000000000014,3745.539106578827,525.7200000000001,3785.539106578827,460.9699999999997
2024-03-06,0.0,167.75157165527344,0.0,173.50999450683594,138.10081481933594,97.66190338134766,36.59999847412105,130.41464233398438,397.71583557128906,0.0,0.0,105.61091613769531,597.6900100708008,886.5476989746094,83.39999914169312,176.5399932861328,301.5553436279297,3293.0987219810486,485.72000000000014,3778.818721981049,525.7200000000001,3818.818721981049,460.9699999999997
2024-03-07,0.0,167.6325225830078,0.0,176.82000732421875,138.02651977539062,98.12567138671875,33.29999923706051,133.3722686767578,404.80027770996094,0.0,0.0,106.98027801513672,608.5100173950195,926.2174224853516,83.99999856948853,178.64999389648438,303.249984741211,3359.684961795807,485.72000000000014,3845.404961795807,525.7200000000001,3885.404961795807,460.9699999999997
2024-03-08,0.0,169.34854125976562,0.0,175.35000610351562,139.45693969726562,97.85369873046875,33.90000152587887,134.39454650878906,399.0908660888672,0.0,0.0,109.94718933105469,604.8199844360353,874.8336029052734,82.2000002861023,175.33999633789062,306.1025390625,3302.637912273407,485.72000000000014,3788.3579122734072,525.7200000000001,3828.3579122734072,460.9699999999997
2024-03-11,0.0,171.35220336914062,0.0,171.9600067138672,141.07313537597656,100.14608001708984,33.29999923706051,136.63758850097656,397.4169158935547,0.0,0.0,110.06129455566406,600.9299850463867,857.3026275634766,82.7999997138977,177.77000427246094,307.91013336181646,3288.6599736213684,488.57000000000016,3777.2299736213686,528.5700000000002,3817.2299736213686,460.9699999999997
2024-03-12,0.0,171.82830810546875,0.0,175.38999938964844,139.71701049804688,98.90275573730469,31.79999923706051,137.4613800048828,405.33837890625,0.0,0.0,108.69195556640625,611.0800170898438,918.6612701416016,83.39999914169312,177.5399932861328,305.9330749511719,3365.7441420555115,488.57000000000016,3854.3141420555116,528.5700000000002,3894.3141420555116,460.9699999999997
2024-03-13,0.0,169.7453155517578,0.0,176.55999755859375,139.47549438476562,101.8167953491211,30.899999618530238,138.74168395996094,401.78118896484375,0.0,0.0,113.2374267578125,609.4499969482422,908.4164428710938,85.79999685287476,169.47999572753906,309.3505325317383,3354.754867076874,488.57000000000016,3843.324867076874,528.5700000000002,3883.324867076874,460.9699999999997
2024-03-14,0.0,171.6001739501953,0.0,178.75,141.96482849121094,101.50597381591797,29.999999999999968,142.0269012451172,402.11000061035156,0.0,0.0,113.2374267578125,613.0099868774414,878.9915466308594,81.00000143051147,162.5,314.8297805786133,3331.526620388031,488.57000000000016,3820.096620388031,528.5700000000002,3860.096620388031,460.9699999999997
2024-03-15,0.0,171.22323608398438,0.0,174.4199981689453,143.7853546142578,101.4088363647461,32.999999999999964,140.12127685546875,395.86248779296875,0.0,0.0,114.26444244384766,605.880012512207,877.9221343994141,82.2000002861023,163.57000732421875,314.26490020751953,3317.9226870536804,489.60000000000014,3807.522687053681,529.6000000000001,3847.522687053681,460.9699999999997
2024-03-18,0.0,172.31436157226562,0.0,174.47999572753906,144.10116577148438,99.75753784179688,32.09999847412106,146.572509765625,399.15065002441406,0.0,0.0,114.43560791015625,618.390007019043,884.0989685058594,81.60000085830688,173.8000030517578,317.1739654541016,3357.974771976471,489.9400000000001,3847.914771976471,529.9400000000002,3887.914771976471,460.9699999999997
