Date,Close
2023-06-27,422.4386901855469
2023-06-28,422.6517028808594
2023-06-29,424.31756591796875
2023-06-30,429.3247985839844
2023-07-03,429.8187255859375
2023-07-05,429.1795654296875
2023-07-06,425.81878662109375
2023-07-07,424.74371337890625
2023-07-10,425.81878662109375
2023-07-11,428.5306701660156
2023-07-12,431.97857666015625
2023-07-13,435.4070739746094
2023-07-14,435.1358947753906
2023-07-17,436.64678955078125
2023-07-18,439.89141845703125
2023-07-19,440.8695373535156
2023-07-20,437.94464111328125
2023-07-21,437.94464111328125
2023-07-24,439.9010925292969
2023-07-25,441.10205078125
2023-07-26,441.1697998046875
2023-07-27,438.244873046875
2023-07-28,442.53546142578125
2023-07-31,443.3780212402344
2023-08-01,442.1092529296875
2023-08-02,435.9591979980469
2023-08-03,434.7098083496094
2023-08-04,432.74371337890625
2023-08-07,436.52093505859375
2023-08-08,434.6225891113281
2023-08-09,431.71710205078125
2023-08-10,431.8719787597656
2023-08-11,431.6202392578125
2023-08-14,434.00274658203125
2023-08-15,428.9471130371094
2023-08-16,425.7994079589844
2023-08-17,422.5548400878906
2023-08-18,422.75830078125
2023-08-21,425.5088195800781
2023-08-22,424.3563232421875
2023-08-23,429.08270263671875
2023-08-24,423.13604736328125
2023-08-25,426.1190490722656
2023-08-28,428.8212585449219
2023-08-29,435.01971435546875
2023-08-30,436.8115234375
2023-08-31,436.1722717285156
2023-09-01,436.9858093261719
2023-09-05,435.0971984863281
2023-09-06,432.1722412109375
2023-09-07,430.84539794921875
2023-09-08,431.4942932128906
2023-09-11,434.33209228515625
2023-09-12,431.94952392578125
2023-09-13,432.453125
2023-09-14,436.18194580078125
2023-09-15,430.9266662597656
2023-09-18,431.17938232421875
2023-09-19,430.2851867675781
2023-09-20,426.3294372558594
2023-09-21,419.2828674316406
2023-09-22,418.34014892578125
2023-09-25,420.0993347167969
2023-09-26,413.927490234375
2023-09-27,414.0927429199219
2023-09-28,416.4934387207031
2023-09-29,415.4826354980469
2023-10-02,415.3173828125
2023-10-03,409.7579040527344
2023-10-04,412.7417907714844
2023-10-05,412.58624267578125
2023-10-06,417.4848327636719
2023-10-09,420.1576232910156
2023-10-10,422.3445129394531
2023-10-11,424.0745849609375
2023-10-12,421.4892272949219
2023-10-13,419.3897705078125
2023-10-16,423.8023376464844
2023-10-17,423.78289794921875
2023-10-18,418.135986328125
2023-10-19,414.46209716796875
2023-10-20,409.3691711425781
2023-10-23,408.6596374511719
2023-10-24,411.7406921386719
2023-10-25,405.831298828125
2023-10-26,400.9716491699219
2023-10-27,399.15411376953125
